name,rank,artist,year,id,length,danceability,energy,key,loudness,speechiness,acousticness,liveness,valence,tempo
I Tried,58,"['Bone Thugs-N-Harmony', 'Akon']",2007,2elA6JLRaQ6iB7hxiuTKN4,287.48,0.727,0.71,4,-6.142,0.0742,0.0104,0.107,0.378,81.995
Welcome To The Black Parade,59,['My Chemical Romance'],2007,5wQnmLuC1W7ATsArWACrgW,311.106,0.217,0.905,2,-4.103,0.0752,0.000289,0.222,0.236,96.95
Shawty,60,"['Plies', 'T-Pain']",2007,0mYoKqA23wUUj7BTEgNzjg,255.413,0.444,0.708,4,-5.926,0.126,0.0419,0.0775,0.26,105.412
Chasing Cars,61,['Snow Patrol'],2007,11bD1JtSjlIgKgZG2134DZ,267.933,0.563,0.592,9,-4.571,0.0276,0.209,0.132,0.136,104.016
Beautiful Liar,62,"['Beyonce', 'Shakira']",2007,2HWWNoWEEEECwZhAiLg7ib,199.853,0.764,0.751,8,-3.74,0.0703,0.00554,0.164,0.418,91.977
SexyBack,63,['Justin Timberlake'],2007,0O45fw2L5vsWpdsOdXwNAR,242.733,0.967,0.583,7,-5.562,0.0789,0.0584,0.0519,0.964,117
Keep Holding On,64,['Avril Lavigne'],2007,4UPcXTh26ilb7owtuyHqNI,239.906,0.162,0.786,7,-2.353,0.038,0.0374,0.143,0.138,161.192
Let It Go,65,"['Keyshia Cole', 'Missy Elliott', 'Lil Kim']",2007,2RqZFOLOnzVmHUX7ZMcaES,238.333,0.806,0.721,10,-5.167,0.215,0.197,0.209,0.781,94.967
Apologize,66,"['Timbaland', 'OneRepublic']",2007,6ucR4KfvsBFWCMVFDvyKKl,184.4,0.653,0.604,8,-6.017,0.0278,0.0292,0.097,0.101,118.016
Bubbly,67,['Colbie Caillat'],2007,0rFOs9paloAvEtzwDX1Kmc,196.28,0.697,0.474,9,-6.663,0.0351,0.603,0.11,0.249,127.904
Like A Boy,68,['Ciara'],2007,358bOvBiZCS9fRzNYosw6c,237.053,0.701,0.724,0,-5.751,0.145,0.267,0.0867,0.425,132.035
Who Knew,69,['P!nk'],2007,2hns6Dv29Yrg68AVTJiAyA,208.493,0.688,0.734,9,-4.569,0.0274,0.00462,0.0756,0.46,140.004
Never Again,70,['Kelly Clarkson'],2007,24y3tSyLdRbpVsKhQrR2oj,217.293,0.514,0.91,7,-2.978,0.0714,0.00168,0.224,0.472,145.907
Promise,71,['Ciara'],2007,1pLdjo3lOBbMaoR4ZpybFH,267.413,0.697,0.629,9,-5.757,0.0425,0.409,0.0819,0.439,123.279
Bed,72,['J. Holiday'],2007,6TlRNJaezOdzdECnQeRuMM,275.106,0.684,0.606,5,-7.268,0.0504,0.17,0.058,0.723,127.901
Throw Some D's,73,"['Rich Boy', 'Polow Da Don']",2007,6SmPPtaMnfxgz5duA6t9Cu,263.92,0.697,0.86,11,-5.181,0.43,0.0368,0.0721,0.433,160.895
Rehab,74,['Amy Winehouse'],2007,3N4DI1vuTSX1tz7fa2NQZw,214.946,0.407,0.558,0,-13.609,0.0552,0.0541,0.34,0.777,71.815
Big Things Poppin' (Do It),75,['T.I.'],2007,0eMdAjfAfGS1AoeXgiyGXP,289.986,0.597,0.715,7,-6.741,0.036,0.00425,0.191,0.539,169.036
No One,76,['Alicia Keys'],2007,6IwKcFdiRQZOWeYNhUiWIv,253.813,0.644,0.549,1,-5.415,0.0285,0.0209,0.134,0.167,90.04
The Great Escape,77,['Boys Like Girls'],2007,56Tl3UgyZTqfZtvFNS31wm,206.52,0.423,0.94,1,-4.012,0.0635,0.00166,0.178,0.505,149.934
2 Step,78,['Unk'],2007,7beqVxFB2g7DlL09mvfjDv,195.786,0.763,0.797,11,-2.274,0.0977,0.0583,0.299,0.645,77.003
Walk Away (Remember Me),79,"['Paula DeAnda', 'The DEY']",2007,0Sc9UwBpChiRKRF8DKvWKZ,238.16,0.672,0.585,0,-5.797,0.0582,0.192,0.156,0.834,77.998
Go Getta,80,"['Young Jeezy', 'R. Kelly']",2007,03b1NUHnoavfpLLKcEMfIb,229.346,0.392,0.751,3,-6.586,0.155,0.105,0.15,0.438,173.825
Here (In Your Arms),81,['Hellogoodbye'],2007,2L3bghVRLkBbIQzSaEUytZ,240.546,0.701,0.608,5,-6.819,0.0374,0.206,0.273,0.794,126.044
On The Hotline,82,['Pretty Ricky'],2007,1zyqZONW985Cs4osz9wlsu,242.586,0.704,0.854,10,-5.477,0.183,0.0185,0.148,0.688,92.988
Wind It Up,83,['Gwen Stefani'],2007,1GeECVH4Msg1zLm8DExkbH,189.586,0.961,0.9,8,-6.874,0.0678,0.309,0.354,0.95,120.006
Cyclone,84,"['Baby Bash', 'T-Pain']",2007,0x1LCpY9Rgeq97VPajm81B,222.053,0.644,0.725,11,-4.618,0.0701,0.0112,0.146,0.584,77.977
Break It Off,85,"['Rihanna', 'Sean Paul']",2007,4PgtB6Sul8WDTRZCe5e8St,213.373,0.897,0.738,10,-5.314,0.228,0.0166,0.0573,0.798,133.966
First Time,86,['Lifehouse'],2007,40Fp6pxcS9l08kL1R50mR4,203.64,0.442,0.952,3,-2.214,0.0541,2.41E-05,0.205,0.505,130.682
Ayo Technology,87,"['50 Cent', 'Justin Timberlake', 'Timbaland']",2007,36Hwcla06Q5BCr59CL0sBp,247.946,0.63,0.782,8,-5.44,0.132,0.0828,0.034,0.418,140.144
Outta My System,88,"['Bow Wow', 'T-Pain', 'Johnta Austin']",2007,3LGeYNY9aWQuBJovOOowqm,238.266,0.772,0.59,6,-6.957,0.183,0.0917,0.101,0.743,83.998
Teardrops On My Guitar,89,['Taylor Swift'],2007,7zMcNqs55Mxer82bvZFkpg,203.04,0.621,0.417,10,-6.941,0.0231,0.288,0.119,0.289,99.953
Shut Up And Drive,90,['Rihanna'],2007,4Tn2llBm1g0UlWctmgPL8Z,212.28,0.735,0.826,1,-4.902,0.0349,0.00101,0.197,0.74,132.964
Snow ((Hey Oh)),91,['Red Hot Chili Peppers'],2007,2aibwv5hGXSgw7Yru8IYTO,334.666,0.427,0.9,11,-3.674,0.0499,0.116,0.119,0.599,104.655
Money Maker,92,"['Ludacris', 'Pharrell']",2007,2JpUkUR0OsOlUUfm6iS8ic,230.613,0.551,0.598,1,-6.79,0.27,0.15,0.299,0.612,78.756
Kiss Kiss,93,"['Chris Brown', 'T-Pain']",2007,3wKKkGVn7cVSfgPeYYIiXG,250.666,0.729,0.658,10,-3.386,0.225,0.0506,0.0693,0.551,140.043
Far Away,94,['Nickelback'],2007,0ADZ5dmXhlfzjMw6lefoPl,238.173,0.518,0.797,6,-5.153,0.0309,0.000681,0.107,0.293,132.918
Rock Yo Hips,95,"['Crime Mob', 'Lil Scrappy']",2007,76dZuMVXjIyLPRLv00skGd,226.546,0.847,0.667,6,-5.7,0.17,0.0869,0.443,0.707,77.492
LoveStoned,96,['Justin Timberlake'],2007,5iyE2d4U3Vc5cqY9mPTlpy,444.333,0.859,0.681,1,-6.247,0.0549,0.34,0.213,0.852,121.243
Better Than Me,97,['Hinder'],2007,10fddGyyeUquZZ2uPTjD7P,223.533,0.449,0.682,2,-5.295,0.029,0.205,0.175,0.254,139.924
Paralyzer,98,['Finger Eleven'],2007,28IEbk5a7twNTbUEvWslUb,208.106,0.644,0.939,11,-3.486,0.0456,0.157,0.233,0.861,106.031
That's That,99,"['Snoop Dogg', 'R. Kelly']",2007,3J58iVk8OXYAGG4YvOKG8u,257.813,0.866,0.619,9,-4.774,0.19,0.0202,0.0371,0.733,82.05
Same Girl,100,"['R. Kelly', 'Usher']",2007,6OSmeoh8kXhCfz9WqvzDoJ,252.933,0.717,0.583,1,-5.008,0.146,0.506,0.0821,0.816,139.76
Low,1,"['Flo Rida', 'T-Pain']",2008,0CAfXk7DXMnon4gLudAp7J,231.4,0.918,0.609,10,-5.64,0.0791,0.0928,0.139,0.304,128.008
Bleeding Love,2,['Leona Lewis'],2008,7wZUrN8oemZfsEd1CGkbXE,262.466,0.638,0.656,5,-5.886,0.0357,0.188,0.146,0.225,104.036
No One,3,['Alicia Keys'],2008,6IwKcFdiRQZOWeYNhUiWIv,253.813,0.644,0.549,1,-5.415,0.0285,0.0209,0.134,0.167,90.04
Lollipop,4,"['Lil Wayne', 'Static Major']",2008,4P7VFiaZb3xrXoqGwZXC3J,299.333,0.829,0.428,0,-9.469,0.0831,0.056,0.137,0.45,148.075
Apologize,5,"['Timbaland', 'OneRepublic']",2008,6ucR4KfvsBFWCMVFDvyKKl,184.4,0.653,0.604,8,-6.017,0.0278,0.0292,0.097,0.101,118.016
No Air,6,"['Jordin Sparks', 'Chris Brown']",2008,1jUA4rb6ZCv4gby4YU53xq,264.373,0.466,0.759,8,-4.978,0.199,0.0521,0.0587,0.328,160.033
Love Song,7,['Sara Bareilles'],2008,4E6cwWJWZw2zWf7VFbH7wf,258.826,0.583,0.786,2,-3.142,0.0301,0.0208,0.188,0.573,123.055
Love In This Club,8,"['Usher', 'Young Jeezy']",2008,5j0McHPthKpOXRr3fBq8M0,259.72,0.573,0.712,0,-5.976,0.0732,0.0572,0.167,0.346,140.012
With You,9,['Chris Brown'],2008,5Lgcn7u07bHuqbOtXkN62u,252.12,0.662,0.693,3,-4.298,0.0698,0.134,0.145,0.655,86.009
Forever,10,['Chris Brown'],2008,3NZJlJemX3mzjf56MqC5ML,278.573,0.672,0.82,11,-4.456,0.0459,0.0368,0.184,0.438,120.005
Sexy Can I,11,"['Ray J', 'Yung Berg']",2008,1q51MejmtLKEv8mABG8XRE,204.04,0.575,0.686,1,-6.008,0.319,0.296,0.617,0.926,172.167
Take A Bow,12,['Rihanna'],2008,3goSVuTt3fDYDP6kRnFwuL,229.413,0.697,0.467,9,-7.536,0.0715,0.248,0.0941,0.572,82.082
Viva La Vida,13,['Coldplay'],2008,1mea3bSkSGXuIRvnydlB5b,242.373,0.486,0.617,5,-7.115,0.0287,0.0954,0.109,0.417,138.015
I Kissed A Girl,14,['Katy Perry'],2008,005lwxGU1tms6HGELIcUv9,179.64,0.699,0.76,5,-3.173,0.0677,0.00223,0.132,0.696,129.996
Whatever You Like,15,['T.I.'],2008,1IAzD1muglOxOcPbUHs70R,249.533,0.68,0.687,9,-6.162,0.0709,0.0161,0.261,0.467,150.053
Disturbia,16,['Rihanna'],2008,2VOomzT6VavJOGBeySqaMc,238.626,0.707,0.813,11,-4.515,0.0571,0.0863,0.168,0.722,124.921
Don't Stop The Music,17,['Rihanna'],2008,2G7AVQlkjPXZPN1scpNTxF,217.263,0.639,0.757,4,-5.052,0.0691,0.0142,0.205,0.737,95.005
Pocketful Of Sunshine,18,['Natasha Bedingfield'],2008,1uigwk5hNV84zRd5YQQRTk,202.906,0.721,0.88,9,-3.896,0.0454,0.191,0.0769,0.655,110.021
Kiss Kiss,19,"['Chris Brown', 'T-Pain']",2008,3wKKkGVn7cVSfgPeYYIiXG,250.666,0.729,0.658,10,-3.386,0.225,0.0506,0.0693,0.551,140.043
Closer,20,['Ne-Yo'],2008,2XbfY2O2v3xwedUJ0J2kkr,234.36,0.711,0.753,4,-6.461,0.0766,0.028,0.152,0.588,126.051
Bubbly,21,['Colbie Caillat'],2008,0rFOs9paloAvEtzwDX1Kmc,196.28,0.697,0.474,9,-6.663,0.0351,0.603,0.11,0.249,127.904
Touch My Body,22,['Mariah Carey'],2008,2aEuXA1KswHlCGPOuPmCOW,204.733,0.714,0.665,4,-7.736,0.0509,0.0996,0.226,0.842,78.515
4 Minutes,23,"['Madonna', 'Justin Timberlake', 'Timbaland']",2008,1oHClQEgDmmbcEx12Kc5nZ,189.693,0.753,0.931,2,-4.922,0.0652,0.00994,0.234,0.767,113.029
So What,24,['P!nk'],2008,0JiY190vktuhSGN6aqJdrt,215.16,0.534,0.87,11,-3.078,0.0425,0.000329,0.241,0.462,126.019
Paralyzer,25,['Finger Eleven'],2008,28IEbk5a7twNTbUEvWslUb,208.106,0.644,0.939,11,-3.486,0.0456,0.157,0.233,0.861,106.031
Clumsy,26,['Fergie'],2008,50xeLNGKmskmYUSINhqvfa,240.426,0.731,0.563,2,-4.046,0.131,0.191,0.296,0.452,184.009
I'm Yours,27,['Jason Mraz'],2008,5smPViFYtztTo7ww9gJXpD,219.053,0.549,0.107,0,-16.147,0.0844,0.957,0.111,0.307,74.63
Leavin',28,['Jesse McCartney'],2008,20ORwCJusz4KS2PbTPVNKo,216.88,0.687,0.71,9,-5.84,0.0522,0.0283,0.0689,0.886,79.235
Dangerous,29,"['Kardinal Offishall', 'Akon']",2008,4NOZ35Dhucr6UlVyLOtktd,246.053,0.949,0.79,8,-5.957,0.0756,0.00437,0.0816,0.807,117.002
Tattoo,30,['Jordin Sparks'],2008,3Ui2jdyxbZQrZohfM0NOgG,233.466,0.566,0.766,2,-5.036,0.0399,0.431,0.101,0.547,168.005
See You Again,31,['Miley Cyrus'],2008,3AjyOYxBv8bByfBtG5o9dP,190.453,0.692,0.911,9,-5.098,0.177,0.015,0.112,0.8,138.975
Shake It,32,['Metro Station'],2008,5619Ojc6t9evEEs3B7Drhe,179.946,0.618,0.955,4,-3.836,0.0798,0.00221,0.486,0.79,150.034
Stop And Stare,33,['OneRepublic'],2008,48s0QHJgmiNsth3WEO6U4M,223.853,0.492,0.859,4,-4.274,0.0332,0.0659,0.0756,0.251,92.474
Take You There,34,['Sean Kingston'],2008,6AdLyvisRKHLAwARaZMGr6,236.693,0.752,0.921,5,-4.321,0.0696,0.0182,0.256,0.634,115.033
Paper Planes,35,['M.I.A.'],2008,1ixbwbeBi5ufN4noUKmW5a,205.2,0.447,0.848,2,-6.175,0.222,0.033,0.65,0.485,172.253
Hot N Cold,36,['Katy Perry'],2008,1y4eb6hmAvsqlDOl3fx9kk,220.226,0.706,0.841,7,-3.956,0.0418,7.95E-05,0.0688,0.861,132.032
Live Your Life,37,"['T.I.', 'Rihanna']",2008,3jlbL2OTD5YmIunYzgQTAN,338.853,0.375,0.862,11,-3.363,0.255,0.071,0.211,0.478,159.841
Bust It Baby Part 2,38,"['Plies', 'Ne-Yo']",2008,1Kc5lcuZHLKb3UMWGBNJhi,235.506,0.713,0.548,8,-11.495,0.052,0.052,0.239,0.927,158.025
American Boy,39,"['Estelle', 'Kanye West']",2008,22UDw8rSfLbUsaAGTXQ4Z8,284.733,0.727,0.729,0,-2.99,0.326,0.171,0.07,0.512,117.932
Got Money,40,"['Lil Wayne', 'T-Pain']",2008,46lIt6GmL0VkkbuUyGDbCs,244.626,0.694,0.661,7,-4.847,0.118,0.00188,0.676,0.702,82.48
Our Song,41,['Taylor Swift'],2008,15DeqWWQB4dcEWzJg15VrN,201.106,0.668,0.672,2,-4.931,0.0303,0.111,0.329,0.539,89.011
Damaged,42,['Danity Kane'],2008,4yHFxB8kzzeuNvoouR8N0N,244.266,0.774,0.653,8,-5.158,0.05,0.0912,0.151,0.818,120.01
A Milli,43,['Lil Wayne'],2008,6ScJMrlpiLfZUGtWp4QIVt,221.84,0.674,0.695,6,-8.636,0.278,0.0387,0.194,0.773,151.486
Sorry,44,['Buckcherry'],2008,0EbnUc05YEKhZRKgbrZWpq,228.386,0.54,0.773,2,-3.627,0.0288,0.0315,0.176,0.381,130.952
Independent,45,"['Webbie', ""Lil' Phat"", ""Lil' Boosie""]",2008,65D95SmygxGCQGiI64eaZf,250.026,0.725,0.431,1,-5.988,0.0707,0.00113,0.14,0.199,174.083
Can't Believe It,46,"['T-Pain', 'Lil Wayne']",2008,5rAbhuJEOo1AQWAiz3uSyF,228.44,0.668,0.529,6,-13.575,0.0809,0.223,0.233,0.854,86.977
Like You'll Never See Me Again,47,['Alicia Keys'],2008,3JHDtmFdX9kdx9wz0md98U,315.36,0.562,0.657,7,-8.074,0.0315,0.173,0.102,0.266,127.808
Teardrops On My Guitar,48,['Taylor Swift'],2008,7zMcNqs55Mxer82bvZFkpg,203.04,0.621,0.417,10,-6.941,0.0231,0.288,0.119,0.289,99.953
When I Grow Up,49,['The Pussycat Dolls'],2008,21pySLskKIKrhDziCX5ojQ,245.68,0.671,0.685,11,-5.762,0.05,0.00165,0.398,0.368,118.449
Sensual Seduction,50,['Snoop Dogg'],2008,1CavvHcS8jiYrPuHyV4CJc,245.52,0.755,0.83,11,-3.972,0.0677,0.00298,0.058,0.505,120.188
What You Got,51,"[""Colby O'Donis"", 'Akon']",2008,3MldzywZOH4Uci6bq9noyJ,243.013,0.775,0.641,1,-6.718,0.038,0.0327,0.18,0.305,119.974
It's Not My Time,52,['3 Doors Down'],2008,0uybt73QFXaLCoxuVf6fhm,241.96,0.532,0.935,0,-4.798,0.0619,0.00133,0.106,0.309,128.025
Better In Time,53,['Leona Lewis'],2008,2iXBZ32Fz5VDCLeE0JIdX5,234.173,0.584,0.7,6,-4.251,0.0506,0.512,0.13,0.549,163.953
Crank That (Soulja Boy),54,"[""Soulja Boy Tell'em""]",2008,66TRwr5uJwPt15mfFkzhbi,221.933,0.736,0.74,0,-2.18,0.0786,0.515,0.0468,0.803,140.141
Shadow Of The Day,55,['Linkin Park'],2008,0OYcEfskah1egYHjYRvbg1,290.36,0.534,0.393,11,-7.813,0.0292,0.00479,0.107,0.0641,110.007
Sweetest Girl (Dollar Bill),56,"['Wyclef Jean', 'Akon', 'Lil Wayne', 'Niia']",2008,4liGjmhCupa7RP9JaQELYx,241.133,0.733,0.744,1,-3.51,0.0553,0.0772,0.341,0.529,92.515
Miss Independent,57,['Ne-Yo'],2008,34ceTg8ChN5HjrqiIYCn9Q,232,0.673,0.683,1,-5.693,0.115,0.522,0.235,0.713,171.86
Fall For You,58,['Secondhand Serenade'],2008,7lWF2mVr1KKbVnaT2nSlPo,185.6,0.387,0.442,0,-7.086,0.0352,0.19,0.0788,0.382,169.481
In The Ayer,59,"['Flo Rida', 'will.i.am']",2008,6RpiAj9Ofv0Uqp6n2OuRoh,220.506,0.83,0.746,5,-6.286,0.0579,0.00456,0.26,0.646,125.992
Say,60,['John Mayer'],2008,0HLWvLKQWpFdPhgk6ym58n,175.48,0.584,0.509,2,-13.109,0.0287,0.267,0.36,0.367,90.457
One Step At A Time,61,['Jordin Sparks'],2008,5o4W6yWSJD9e9Ea8YC9WjF,205.16,0.766,0.692,1,-4.672,0.0289,0.0825,0.0384,0.691,102.028
Hate That I Love You,62,"['Rihanna', 'Ne-Yo']",2008,7iu0WYLdo4yksKf3seaxzI,218.946,0.637,0.73,5,-5.38,0.0874,0.323,0.0981,0.732,93.867
Superstar,63,"['Lupe Fiasco', 'Matthew Santos']",2008,7dltD9eEX7X1zk8JJ9BS0e,289,0.572,0.822,11,-6.015,0.361,0.207,0.359,0.472,94.812
Suffocate,64,['J. Holiday'],2008,3nJjIYchBNkYm7B8XfJf5N,220.053,0.458,0.445,9,-8.391,0.361,0.64,0.118,0.447,82.82
Let It Rock,65,"['Kevin Rudolf', 'Lil Wayne']",2008,6TrNRd98WksT9Kkmx9uj6R,231.173,0.607,0.783,7,-4.41,0.0397,0.000683,0.0678,0.434,113.172
Get Like Me,66,"['David Banner', 'Chris Brown']",2008,2IBF9lQ9lgVai8LkskI5L7,224.546,0.609,0.751,1,-4.198,0.488,0.00312,0.228,0.653,60.896
Realize,67,['Colbie Caillat'],2008,5OGkKx8jP0A5KSULEc6XYZ,244.106,0.693,0.594,1,-6.408,0.0325,0.13,0.115,0.192,123.932
Put On,68,"['Young Jeezy', 'Kanye West']",2008,55393H9JXqdX1gTo0N3G7H,257.266,0.801,0.536,11,-10.933,0.32,0.273,0.121,0.573,168.538
The Time Of My Life,69,['David Cook'],2008,6avyV3xlz2UFeiAUZ0SqyT,216.146,0.414,0.578,8,-6.383,0.0287,0.0541,0.124,0.281,154.96
Lolli Lolli (Pop That Body),70,"['Three 6 Mafia', 'Project Pat', 'Young D', 'Superpower']",2008,4xWMTkwknjh8FzxNrkwLl6,251.373,0.89,0.946,2,-5.673,0.0489,0.0188,0.11,0.872,120
Cyclone,71,"['Baby Bash', 'T-Pain']",2008,0x1LCpY9Rgeq97VPajm81B,222.053,0.644,0.725,11,-4.618,0.0701,0.0112,0.146,0.584,77.977
Love Like This,72,"['Natasha Bedingfield', 'Sean Kingston']",2008,49ppqF73rOz5Nyt1paRxIF,222.293,0.781,0.791,7,-3.903,0.0468,0.145,0.127,0.902,76.998
Burnin' Up,73,['Jonas Brothers'],2008,2VEsmoek0sol9MnJFyoG9e,175.093,0.667,0.954,2,-3.462,0.0817,0.0296,0.331,0.807,114
Love Lockdown,74,['Kanye West'],2008,1kxeWHF9PrCVZHvVskv8lg,270.306,0.76,0.524,1,-7.67,0.0323,0.0542,0.112,0.112,119.603
I Luv Your Girl,75,['The-Dream'],2008,3wkNK8tJZ2stygNJm8RCRD,267.866,0.723,0.322,8,-9.702,0.0341,0.014,0.119,0.0406,90.063
Crush,76,['David Archuleta'],2008,4wCD0qOFNRu1Q6O3N6ycm4,213.52,0.57,0.664,0,-4.718,0.0322,0.00836,0.0719,0.487,162.084
Hypnotized,77,"['Plies', 'Akon']",2008,3LN41NUdHkyNqQhi9gExMm,188.493,0.84,0.571,10,-7.421,0.0797,0.16,0.406,0.617,116.59
Big Girls Don't Cry,78,['Fergie'],2008,3Q4WeJmzxuDpzMu9QjQqbM,268.12,0.708,0.641,7,-4.296,0.0335,0.205,0.0945,0.253,113.082
Good Life,79,"['Kanye West', 'T-Pain']",2008,14blxrgE0VWAgv5aF2wWmx,207,0.439,0.808,1,-6.881,0.346,0.00305,0.439,0.487,82.962
Womanizer,80,['Britney Spears'],2008,4fixebDZAVToLbUCuEloa2,224.4,0.724,0.695,11,-5.226,0.0622,0.073,0.0889,0.235,139
Love Story,81,['Taylor Swift'],2008,6YvqWjhGD8mB5QXcbcUKtx,235.766,0.627,0.792,2,-4.311,0.031,0.13,0.0845,0.415,119.054
Just Fine,82,['Mary J. Blige'],2008,33vzOPcd9FRirYGlCu32x4,242.133,0.923,0.795,11,-3.61,0.117,0.0394,0.101,0.588,123.021
Piece Of Me,83,['Britney Spears'],2008,2EvwLVrnYbCZEG6Kx5DCRy,212.106,0.769,0.638,11,-5.054,0.216,0.0902,0.0857,0.782,115.007
The Boss,84,"['Rick Ross', 'T-Pain']",2008,3n5qF6aprwEIjHWuH5jECM,225.653,0.423,0.842,7,-4.072,0.357,0.00876,0.309,0.611,83.59
All Summer Long,85,['Kid Rock'],2008,5rX6C5QVvvZB7XckETNych,297.586,0.7,0.864,7,-3.629,0.0283,0.0212,0.0956,0.887,102.997
Can't Help But Wait,86,['Trey Songz'],2008,4AxKCrFYjGWXwdbSMQEQyi,336,0.324,0.229,1,-17.155,0.0317,0.566,0.0711,0.197,81.053
In Love With A Girl,87,['Gavin DeGraw'],2008,3zcmWxxUA7Em7X3IBqZGUo,206,0.439,0.906,3,-4.8,0.0439,0.0193,0.373,0.687,161.905
My Life,88,"['The Game', 'Lil Wayne']",2008,4GXH9A6fzuE0MNtqtzjhLg,320.893,0.673,0.766,11,-5.018,0.349,0.0724,0.0563,0.382,148.113
I Remember,89,['Keyshia Cole'],2008,1dObJGQUgJ7tWxJ0byON6W,260.093,0.422,0.736,5,-4.426,0.049,0.203,0.102,0.303,129.278
Flashing Lights,90,"['Kanye West', 'Dwele']",2008,31I3Rt1bPa2LrE74DdNizO,237.506,0.639,0.628,6,-7.578,0.0399,0.0381,0.386,0.43,90.482
Mrs. Officer,91,"['Lil Wayne', 'Bobby Valentino', 'Kidd Kidd']",2008,0EHR9OObFtjlhQB8wSt1m7,286.906,0.92,0.553,6,-5.068,0.191,0.236,0.0767,0.947,112.022
7 Things,92,['Miley Cyrus'],2008,5ecZWU5uQOiCVSnPxBZNmT,213.453,0.59,0.903,1,-4.478,0.0363,0.0232,0.0786,0.542,107.023
Love Remains The Same,94,['Gavin Rossdale'],2008,5iqk123OZlVkvSiTRiz4p5,249.44,0.406,0.632,4,-5.115,0.0344,0.236,0.18,0.109,149.258
Feels Like Tonight,95,['Daughtry'],2008,2tVCFmn2zKg2wGXS1TCIIA,238.733,0.483,0.903,6,-3.151,0.0451,0.000849,0.118,0.318,130.986
The Way I Are,96,"['Timbaland', 'Keri Hilson']",2008,2bLqfJjuC5syrsgDsZfGmn,179.12,0.731,0.807,3,-6.492,0.1,0.181,0.319,0.765,114.759
Addicted,97,['Saving Abel'],2008,3pxCXv0NACYfYnLjFcQW5D,222.826,0.512,0.864,7,-4.146,0.0338,0.000821,0.0982,0.527,138.018
Into The Night,98,"['Santana', 'Chad Kroeger']",2008,5Hv1QAbRWrUSUHaT0CmnMS,222.44,0.595,0.844,7,-4.678,0.0331,0.0137,0.234,0.603,127.981
Heaven Sent,99,['Keyshia Cole'],2008,2E90KUsor4U2abOJGFKtfx,232.88,0.642,0.742,2,-3.614,0.0429,0.0832,0.0887,0.407,78.858
She Got It,100,"['2 Pistols', 'T-Pain', 'Tay Dizm']",2008,11WuptzKtcVfPMYaf5aook,274.053,0.53,0.745,10,-6.19,0.106,0.00436,0.345,0.269,134.068
Boom Boom Pow,1,['The Black Eyed Peas'],2009,580vlgOzp2zI5oeiSeMF9K,221.387,0.849,0.295,11,-12.765,0.0704,0.00156,0.0431,0.2,129.98
Poker Face,2,['Lady Gaga'],2009,5R8dQOPq8haW94K7mgERlO,237.2,0.851,0.806,4,-4.62,0.0787,0.118,0.121,0.787,118.999
Just Dance,3,"['Lady Gaga', ""Colby O'Donis""]",2009,2x7MyWybabEz6Y6wvHuwGE,241.933,0.822,0.739,1,-4.541,0.0311,0.0264,0.181,0.745,118.992
I Gotta Feeling,4,['The Black Eyed Peas'],2009,4YabYVPCJQJ2ryIQCF85uE,247.5,0.757,0.525,7,-7.258,0.0269,0.0162,0.0813,0.477,128.01
Love Story,5,['Taylor Swift'],2009,6YvqWjhGD8mB5QXcbcUKtx,235.766,0.627,0.792,2,-4.311,0.031,0.13,0.0845,0.415,119.054
Right Round,6,['Flo Rida'],2009,3GpbwCm3YxiWDvy29Uo3vP,204.64,0.72,0.672,7,-6.852,0.0551,0.009,0.232,0.705,124.986
I'm Yours,7,['Jason Mraz'],2009,5smPViFYtztTo7ww9gJXpD,219.053,0.549,0.107,0,-16.147,0.0844,0.957,0.111,0.307,74.63
Single Ladies (Put A Ring On It),8,['Beyonce'],2009,2ZBNclC5wm4GtiWaeh0DMx,193.213,0.426,0.584,1,-5.293,0.296,0.0383,0.188,0.272,193.437
Heartless,9,['Kanye West'],2009,4EWCNWgDS8707fNSZ1oaA5,211,0.79,0.647,10,-5.983,0.136,0.0515,0.248,0.654,87.999
Gives You Hell,10,['The All-American Rejects'],2009,6ihL9TjfRjadfEePzXXyVF,213.106,0.718,0.691,4,-6.44,0.0387,0.0159,0.0627,0.552,100.008
You Belong With Me,11,['Taylor Swift'],2009,1qrpoAMXodY6895hGKoUpA,231.124,0.632,0.773,6,-4.856,0.0346,0.0623,0.0885,0.474,130.033
Dead And Gone,12,"['T.I.', 'Justin Timberlake']",2009,7IhsLJMqdxoo7YAZjaSMru,299.746,0.713,0.746,0,-4.99,0.259,0.0402,0.601,0.47,135.021
You Found Me,13,['The Fray'],2009,4IoYz8XqqdowINzfRrFnhi,241.853,0.338,0.803,8,-5.412,0.0413,0.0187,0.136,0.4,151.994
Use Somebody,14,['Kings Of Leon'],2009,5VGlqQANWDKJFl0MBG3sg2,230.76,0.276,0.715,0,-5.356,0.0432,0.00552,0.201,0.173,137.028
Knock You Down,15,"['Keri Hilson', 'Kanye West', 'Ne-Yo']",2009,58FUwmyGUqkt53YPUcm7cJ,326.186,0.588,0.877,8,-4.78,0.16,0.00952,0.171,0.645,155.165
Blame It,16,"['Jamie Foxx', 'T-Pain']",2009,08uGhvS5MfBk7crUCpnjva,289.746,0.673,0.614,7,-5.426,0.103,0.0782,0.139,0.362,176.052
